1	1.0	0.59174144	5570.0
2	1.0	0.5804078	2877.0
3	1.0	0.5831186	1166.0
4	1.0	0.5704678	342.0
5	1.0	0.5642104	95.0
6	0.8333333	0.57575756	22.0
7	0.85714287	0.5714286	4.0
8	0.625	0.625	1.0
9	0.5555556	0.5555556	1.0
